2018-11-19	Embiid, Joel	33	17	1	3	1	9	12	0	25	51
2018-11-18	Whiteside, Hassan	6	7	2	1	3	2	2	0	12	11
2018-11-17	Vucevic, Nikola	36	13	0	2	0	4	15	2	15	57
2018-11-16	Antetokounmpo, Giannis	23	13	4	0	3	5	8	2	17	41
2018-11-15	Murray, Jamal	14	4	5	0	1	3	4	3	10	24
2018-11-14	George, Paul	35	7	5	2	1	4	13	5	15	57
2018-11-13	Capela, Clint	24	9	2	0	1	2	11	0	7	42
2018-11-12	Wall, John	25	4	10	1	1	5	9	2	12	45
2018-11-11	Irving, Kyrie	21	2	6	5	0	0	9	3	25	21
2018-11-10	LaVine, Zach	24	8	5	2	0	5	9	1	17	37
2018-11-09	Oladipo, Victor	22	5	10	4	0	3	9	1	20	34
2018-11-08	Harden, James	19	8	5	3	1	1	7	4	27	21
2018-11-07	Towns, Karl-Anthony	13	9	1	1	3	2	5	1	22	13
2018-11-06	Booker, Devin	20	8	2	1	0	6	6	2	25	20
2018-11-05	Drummond, Andre	25	24	3	1	1	3	11	0	18	50
2018-11-04	Howard, Dwight	10	10	0	1	1	2	4	0	7	21
2018-11-03	DeRozan, DeMar	26	3	4	0	0	4	11	0	18	30
2018-11-02	Butler, Jimmy	21	3	5	0	0	1	10	0	22	18
2018-11-01	Simmons, Ben	14	3	11	1	0	2	6	0	7	30
2018-10-31	Gobert, Rudy	22	13	3	1	3	4	9	0	9	46
2018-10-30	Westbrook, Russell	32	4	8	3	1	5	13	1	19	48
2018-10-29	Lillard, Damian	16	1	2	0	1	4	5	2	16	15
2018-10-28	Ayton, Deandre	16	11	3	1	0	0	8	0	12	27
2018-10-27	Aldridge, LaMarcus	15	5	3	0	2	1	7	0	14	19
2018-10-26	Walker, Kemba	30	6	7	0	0	3	11	5	14	48
2018-10-25	Griffin, Blake	26	10	3	1	1	4	9	4	12	46
2018-10-24	Leonard, Kawhi	35	5	2	2	2	3	15	2	14	52
2018-10-23	Jokic, Nikola	14	12	6	1	0	1	6	1	9	32
2018-10-22	Durant, Kevin	22	4	3	1	0	2	9	2	12	31
2018-10-21	Love, Kevin	16	17	3	1	0	3	6	1	24	23
2018-10-20	James, LeBron	24	5	5	2	1	5	9	1	22	30
2018-10-19	Davis, Anthony	25	10	6	2	2	8	8	1	12	50
2018-10-18	Embiid, Joel	30	12	3	1	4	12	9	0	12	59
2018-10-17	Antetokounmpo, Giannis	25	18	8	0	1	7	9	0	28	40
2018-10-16	Curry, Stephen	32	8	9	1	0	5	11	5	16	55
