2.937234071672297020e+01,0.000000000000000000e+00,3.053607386357407094e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.430116274174364577e+01,0.000000000000000000e+00,2.957063601301663525e+01,0.000000000000000000e+00,2.513669130677037344e+01,2.672656540139127301e+01,0.000000000000000000e+00,2.590532706389384643e+01,0.000000000000000000e+00,2.880512185683886983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.079996578314777622e+01,0.000000000000000000e+00,2.418371735900095132e+01,0.000000000000000000e+00,2.701428191592725270e+01,0.000000000000000000e+00,2.769076529638441997e+01,0.000000000000000000e+00
3.185824720404175192e+00,0.000000000000000000e+00,2.229347270710246853e+00,0.000000000000000000e+00,4.709642398269303420e+00,3.926315273132400474e+00,0.000000000000000000e+00,6.258680659952913672e+00,0.000000000000000000e+00,8.116543253000443769e+00,0.000000000000000000e+00,4.932210739241636333e+00,0.000000000000000000e+00,4.350534291496893857e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.303739133945313711e+00,4.753593586184125641e+00,0.000000000000000000e+00,3.951728434768254861e+00,0.000000000000000000e+00,3.401037031884494688e+00,4.336025792773229526e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.014023221635866534e+01,0.000000000000000000e+00,9.769304348683197858e+00,0.000000000000000000e+00,8.403075912934030001e+00,0.000000000000000000e+00,7.876668918345405501e+00,0.000000000000000000e+00,9.445100393495184932e+00,0.000000000000000000e+00,9.622190780139284527e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.042896632363111920e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.072355945553221446e+00,1.032962974701868930e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.270751456531865387e+00,0.000000000000000000e+00,8.801213847120985534e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.576436104406791117e+01,0.000000000000000000e+00,3.294575861520231541e+01,0.000000000000000000e+00,2.457512254462278634e+01,0.000000000000000000e+00,3.296371952807822936e+01,0.000000000000000000e+00,3.550375421206014437e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.508345003970603670e+01,3.407050607484596583e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.341178821987416114e+01,0.000000000000000000e+00,2.727028562807864986e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.590749114232166050e+01,3.140051924306202835e+01,0.000000000000000000e+00,3.448924672017085413e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219864471963690278e+01,0.000000000000000000e+00,2.297929609382558169e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.083808134142477542e+01,2.158949788077924126e+01,0.000000000000000000e+00,2.116728311740537549e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.259403844824988283e+01,0.000000000000000000e+00,2.259661537520512908e+01,0.000000000000000000e+00,2.261278299758015820e+01,0.000000000000000000e+00,1.934486148867864230e+01,0.000000000000000000e+00,2.147205249803654681e+01
1.908869035944324821e+01,0.000000000000000000e+00,1.868491360515631072e+01,0.000000000000000000e+00,2.351055295340121631e+01,0.000000000000000000e+00,2.240939688340490221e+01,0.000000000000000000e+00,2.394345687541883905e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.899999999999935341e+01,0.000000000000000000e+00,2.014073049954296479e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235459990068977731e+01,0.000000000000000000e+00,1.839103394347748832e+01,0.000000000000000000e+00,2.264626936507568900e+01,0.000000000000000000e+00,2.345885673388324122e+01,0.000000000000000000e+00,2.194861294910993266e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.092195960976701485e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.948701574753679466e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.271153255959926653e+01,2.157532671766054833e+01,0.000000000000000000e+00,2.173937525126003933e+01,0.000000000000000000e+00,2.016416287037488786e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193827579814281492e+01,0.000000000000000000e+00,2.065528168482304139e+01,0.000000000000000000e+00,2.003997035546107242e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.262815679525946777e+01,0.000000000000000000e+00
0.000000000000000000e+00,4.717448507851230488e+00,0.000000000000000000e+00,2.968451540726513294e+00,0.000000000000000000e+00,4.635971374148192048e+00,0.000000000000000000e+00,3.204873474586110049e+00,0.000000000000000000e+00,5.508344166436598854e+00,0.000000000000000000e+00,2.589562145224141965e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.508712480722935290e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584705060804270982e+00,4.321752757341235096e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.910964149381216615e+00,0.000000000000000000e+00,3.569554021248782405e+00,0.000000000000000000e+00
1.614636538959417056e+00,0.000000000000000000e+00,8.845330458768687620e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.691321801178114370e+00,0.000000000000000000e+00,4.917923750537882555e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.024738859002706448e+00,0.000000000000000000e+00,3.568182510429999788e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.076097903634625652e+00,0.000000000000000000e+00,2.032053315050210252e+00,0.000000000000000000e+00,1.660058312340034981e+00,0.000000000000000000e+00,2.076466217920962087e+00,0.000000000000000000e+00,2.010514208792592239e+00
0.000000000000000000e+00,2.248442868851608623e+01,2.557812169352331111e+01,0.000000000000000000e+00,2.521680151344137855e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.821204993843890918e+01,0.000000000000000000e+00,1.778615979543944192e+01,1.718132819257030519e+01,0.000000000000000000e+00,1.798092413718061167e+01,0.000000000000000000e+00,1.806891984018515984e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908771068394835169e+01,1.986777150935517255e+01,0.000000000000000000e+00,2.388117543167723511e+01,0.000000000000000000e+00,1.682385991211782184e+01,0.000000000000000000e+00,1.957484442419589854e+01
